Session ID,User ID,Market,Sign-up,Experiment ID,Variant ID
JCU3TPAI1VKKG0NGGMGG,X552CHI79FPNH6FHMA,Sweden,false,Experiment037,Variant 1
7N9H8S3NTYXNZWVSCSI1,X57U63C1YR1K7NJKXM,Norway,true,Experiment037,Variant 2
445HR08KZD019GTXLZU6,X5A6D93MMX82WXLK14,Denmark,false,Experiment037,Variant 2
H8WZQ006N8JZ3RUDGWVP,X5B1TOM328GID8X6QZ,Norway,false,Experiment037,Variant 1
SMYP3SRSH41THBXVMY2D,X5BIBBNUT73KXENTBC,Denmark,false,Experiment037,Control
DKS29KS6WRGFZ90FNAVT,X5CXH2AY0J79JDZ2IO,Finland,false,Experiment037,Variant 1
KG7CCS5WRZTTDVW5NG5X,X5DSXIDD3LEU12W9YC,Sweden,true,Experiment032,Variant 1
9SGIYWMK8X7OKS1NG5AV,X5G5TQ3UCMPXBNNZFA,Denmark,false,Experiment037,Control
S2SOUBOL9QTNB3KYRUL2,X5GKB7P8JH1W3IFJKI,Denmark,false,Experiment037,Control
B5H6ULKEIP90CLAD1U1W,X5HZGF69B1TL590GXA,Sweden,false,Experiment037,Control
D22UZMGHBMUSP9ABA2M7,X5JU0M9EH46YO8RRW0,Finland,false,Experiment037,Variant 1
R1CB7XN0VG47SVMD13GY,X5KPYMYHLYHYGV2CXR,Denmark,false,Experiment037,Variant 2
ID8LGPBHD7GH3BODKXS1,X5MOUHL9JTNYADKRWY,Sweden,false,Experiment037,Variant 2
GV70DYINGIHN21HYYV8O,X5OVMHQLZ76Y1INELB,Denmark,false,Experiment037,Variant 1
M8ZILE4SSO98UZ5JJ3NB,X5R80CREZC6Y09T0S7,Sweden,false,Experiment037,Variant 2
C4UJLY5KLW61GZ8NZRGC,X5R8LP7FLORSTR9051,Finland,false,Experiment037,Control
Q8CTU0H8WOV16VHYY46S,X5RLZTKKLS3UPMJG96,Norway,false,Experiment037,Variant 2
4RBE1Y5XUOL5SLS37SIN,X5SC92BNF5YDP062Q0,Finland,false,Experiment037,Variant 2
F6MD52G6EDGPKE2YC53T,X5SOSDZ6M4EN0277VK,Norway,false,Experiment037,Variant 1
DKXVCBLUEGD9V2IZLAH6,X5TSINHOPXN1FF7E0X,Denmark,false,Experiment037,Variant 1
ZVJNJUUH2YOIWKOFK79K,X5U5PNAR7JZD36NBRB,Sweden,false,Experiment037,Control
ZUKX4DF7WRQ5VK8KTJ15,X5YCVL2R9UA04U2Y9U,Finland,false,Experiment037,Variant 1
8GLM943L9PHTR9PR6MW0,X61LSNSFMMNC9G1RKI,Norway,false,Experiment037,Variant 1
JSJ8579UUTKLHS7EBAO7,X645EGK8I8X4QKI2AK,Sweden,false,Experiment037,Control
GJCXP8L08UG7EOAI3XYG,X64DOGIZ1P3FZ45E69,Denmark,true,Experiment037,Variant 2
VADNXJ25ZXTBK3JQY72D,X65SBIH93NNKOMAHIL,Denmark,false,Experiment037,Variant 1
OHVB6QECHJZ2PWHK0KL4,X666E9ONAZM5CB1YC9,Denmark,false,Experiment037,Variant 2
PDV3UH9OJ5POACQL8B8K,X68IU543L79G0ZFVE6,Denmark,false,Experiment037,Control
Y02JSV99QG8XKQE2ZA4L,X6ABJFNKR57NERCUNS,Sweden,false,Experiment037,Variant 2
JMWPQTYP6CAGYHMS4YOG,X6C2UUHLU66N2MFXN1,Finland,false,Experiment037,Variant 2
IHR2BKAG7DZCZRK5THTZ,X6CQQ1OHIPYKT537WI,Sweden,false,Experiment037,Variant 1
USCDWQVKCK1R8Z1GEPAG,X6G2IN8Q0IYS26MZL3,Norway,true,Experiment037,Variant 2
5KNKB7QNY0HQELRZ4FOZ,X6MW6M3RUCV9G3ZKRU,Sweden,false,Experiment037,Control
3S7WACC1N3EONNHHS542,X6QPDYY2GHQFI9PYMF,Sweden,false,Experiment037,Control
VBNM0THDIV4YC4X1UC51,X70C5JTW7U29YDANW2,Denmark,false,,
X6C5KIBFA8MSYG2TE6I8,X71QDLL28L3LGKP00H,Sweden,false,Experiment037,Variant 2
4ZHI0HC166T6BTBVEDMI,X72K9GIU5KUWXCFQWL,Norway,false,Experiment037,Variant 2
GULO5VL42SL1N8PQ48G9,X73IGNZ83AJ50MF6F8,Denmark,false,Experiment037,Control
ZDNKCWHZNEVNLC3TC6MR,X73S4R9O5W77PLD5UV,Denmark,false,Experiment037,Variant 2
6MQ713NFO3HGHFJNKAEE,X75TMN6NAY45AHFE9O,Sweden,true,Experiment037,Variant 2
XM85NBU48PZC9BVCZ0HW,X76KGH95YE7YYFDGKF,Denmark,false,Experiment037,Control
7JQOATLP91XDP6FLKMUZ,X79H2QZXGFB75QEQ4Q,Norway,false,Experiment037,Variant 2
AIAQTKXAJN1SW6KQOBUR,X7AOOLBMR6HZ9WYF1Y,Norway,false,Experiment037,Control
PYTFDNY0M8CSMLXXCW4B,X7D24A1E0ZQEQCLHZM,Norway,false,Experiment037,Variant 2
S23C7ZGYZKBXMTFV0O0F,X7ESBLKOELT0L9C0GU,Sweden,true,Experiment037,Control
ACDBZ8U3CC21S9GHT0E8,X7EU5PCPQC4YIEQAG5,Norway,false,Experiment037,Variant 2
TC1YWN2GJHXN6AYI5OKW,X7FK7GPM7DCT9Z4DFR,Finland,false,Experiment037,Variant 2
9ZKHVTH2Z3QTPGP0WXI8,X7GNB62STRZT9U3BXE,Finland,false,Experiment037,Control
UGQ3XBF0O45F966OUREO,X7KBBNZ722XIOO8851,Norway,false,Experiment032,Control
9W5RPP4JUAYQ2AV7DWY2,X7LPDC69CW4PLVWKZU,Sweden,false,,
UNLI9N2N8VO63IWPLONK,X7P91OASBX7FU9SOUL,Norway,true,Experiment037,Control
PMBAB32WV4MMLFMEOCF7,X7Q3TNL7F5S5GAOUJX,Sweden,false,Experiment037,Variant 2
3BT4Z6ZW2JHG0GM7LONF,X7U1IX76FUS51LWWA3,Norway,false,Experiment037,Variant 1
MKZV1X2IDRP62JI41CNY,X7WCTRIXDQ6N8P9B2U,Denmark,false,Experiment037,Variant 2
9NVC1AE831W17ZRUU1N0,X7X96ROMQXDLAHMITC,Sweden,true,Experiment037,Variant 2
6U37CY9XYEV2890IR9FQ,X82Q3AW3F5SYZA53WU,Denmark,false,,
VHOEDKR3OFPI70M90IEV,X85T5A1A6X0YYL828U,Sweden,false,Experiment037,Variant 2
IREVHNCYYE2W6M9KQ60E,X8689HGQUL6VNJWXQO,Denmark,false,Experiment037,Variant 1
QL8ZHYYVMOW1M5KN88WM,X86NLGIUFE0RASYEBO,Sweden,true,Experiment037,Variant 2
0PY4TVI8X04S9LZBFV5E,X86PDDR3ZRDRAL2DH6,Denmark,false,Experiment037,Control
3S6RHAWC5TE4W1LJ314F,X8766HIHD1VUUY19QL,Denmark,false,Experiment037,Variant 2
ZJ6REZ8EWBL67YARNNBE,X88B9J4PW7HGIUUPA2,Finland,false,Experiment037,Control
W8IGZ4WMDECN8TCKV3GW,X89ODG8MYCD54OJAZ6,Finland,false,,
SXONNE3RCAY2VPE4CNTZ,X8C1GBV7FG9E4QFQO9,Denmark,true,Experiment037,Variant 2
8RBGYBKHXYZVI30CGP04,X8CABIDJZP2E50HYUZ,Sweden,false,,
9YXS78BI9BOK4WFEISDS,X8CORK39UNNPWUTV33,Finland,false,Experiment037,Variant 2
YB8KO6ZFE4CPIKNPXVWE,X8DUU0BHBJU07NOQLL,Denmark,false,Experiment037,Variant 2
4FE1XV62C0QXCKTHKK26,X8GZSLFTZ1MVYWANYE,Finland,false,Experiment037,Variant 2
RMN1R105I5T16D7CZHFP,X8HDV3ZPKQ1LCELXYX,Sweden,false,Experiment037,Variant 2
2E2Y5SY4YJUHFG3XHH4D,X8ITXGQTJPHIFRG481,Denmark,false,Experiment037,Control
F2WVUQ7ZYCCNJBGNQJ80,X8L8NQ6AC3OU3Y5COR,Sweden,false,Experiment037,Variant 1
NMDRM2EJ0PBTOXJ264G8,X8NMO0BECB8RHAIJ6A,Finland,false,Experiment037,Variant 2
ALVBZAES7MTRFRFG9M4S,X8RKHKPQTJ0ESJIX63,Norway,false,Experiment037,Variant 1
3SE11BBA9S8F161LCM6P,X8UWU1CDOY7VMR64OX,Sweden,false,Experiment037,Variant 2
R1QRGLBZ8RHKUOZCJ5VV,X8YAWZLD2WNW60TKEV,Finland,false,Experiment037,Variant 2
BCZ22WW18B1XCJ7SADGC,X8Z3D7S2A5MJJR472I,Finland,true,Experiment032,Variant 1
FKYHZOEEQCUEUDV43ULV,X90NGNRVFFRM7K6WP3,Denmark,true,Experiment037,Variant 2
U8IJYJAL7U45OT7G1CJV,X92SD6HEJUCD50YDE1,Finland,true,Experiment037,Variant 1
R7RHWWF5ACOY2KY0F5DU,X93NHDGYL6Y5ZDK67C,Sweden,false,Experiment037,Variant 1
WYHVDC22771MOWZDZIE5,X93SUM4YAXYW2J8K11,Sweden,false,Experiment037,Variant 2
TG4U16JWJI1LCXA7V5A3,X944D0U8H7AK5RWPII,Norway,false,Experiment037,Control
EXEFX6PX41D9PU8UH84I,X9546JCNHT26QXA8YO,Norway,false,Experiment037,Control
1OWOQWK9U4T1VURX37PZ,X95UABA0F3PA8RZRBR,Finland,false,Experiment037,Variant 2
IJTXHD3YI3VGB7HGUBJC,X968F55N4TSTETVFUZ,Denmark,false,Experiment037,Variant 2
Q98JT2UFLNTX4RQ398LT,X96LG2JI9QLESZ19OY,Norway,false,Experiment037,Control
6JJN8U0EYDQVAF30KR4F,X97GIURYW5I73HB3O3,Denmark,false,Experiment037,Variant 2
ZDTGTPW2AJ8JONWY1OP4,X97VWSDCI9CEUWR5GV,Norway,true,Experiment037,Variant 2
83C1LSUCPWY1ANMOZ1DV,X98A8FMDKDM15TEO5B,Denmark,false,Experiment037,Variant 1
B81OI7ZGK9YZO5J9PKKP,X9AJ2CLHGK3PL7BQ7I,Finland,true,Experiment032,Variant 2
RU9KG4IZS6BYNLYJM9QN,X9AU24UUIX9ZGDBEPU,Sweden,true,Experiment037,Control
8655PWZEG7JVUSYMSG4B,X9G6GXX5J23ETI6DJB,Norway,false,Experiment037,Control
BNCLW2YE37XR7QA1O2TN,X9GM0X3XTWUJE7UOJX,Sweden,false,Experiment037,Variant 2
G03M6799X76YVKA1YPIU,X9GQNY64M8QYLFBI1Y,Sweden,false,Experiment032,Variant 2
058XK21YTEOVU940QEN0,X9GX4LXMWY8HLPDEZV,Denmark,false,Experiment037,Variant 2
68PKOYNIJWF1MM3EGZW1,X9I8YCUZBYNLOAIRLW,Sweden,false,Experiment037,Control
HZMG07VUBFOFB2U5QOJ5,X9KE53QPTV27A058II,Sweden,false,Experiment037,Variant 1
IDEMUNRIZ0U3J5FZXNZ9,X9LN0MCO3X9YRQDNKW,Norway,false,Experiment037,Variant 1
FL2H951O3SQKGLQ9ZKKG,X9OCVOISHFZ8FGARZW,Sweden,true,Experiment037,Variant 1
74PNYWBPKO1KQZ5WTR1G,X9SHVJUGRFLQDKJVAN,Sweden,false,,
QENIN9YQ378734TWW5TJ,X9T6RWVBUVEF8BZZXQ,Sweden,false,Experiment037,Variant 2
HA1ZA2Y6J8QNTPDRDZMY,X9VPD6V8T61BGOVXMF,Finland,false,Experiment037,Control
IDZX2CNJNFJFTL9420QO,X9VWYUGXL238ZO5R6K,Sweden,false,Experiment037,Control
W5KXK2ZP8TCAAQB2TFH2,X9ZVACNGMAR1R4V0CR,Denmark,false,Experiment037,Variant 2
KS46JS7WVX8RGCQ17YXR,XA34XUI16SJNPA7SB0,Finland,false,Experiment037,Control
MIIS1JO6J58XMXIBVTD9,XA3XZX368G5F6A2AB2,Sweden,false,,
F58CQPZ2WXJC3ZS0Q1G2,XA7SHTURP3WC14PZTQ,Sweden,false,Experiment037,Control
YTO9ZK0UFK4KHS5Z7P68,XACGTW5EV6HHI90B4E,Denmark,false,Experiment037,Control
LXMLLZJXWNOZ7SD9HA6M,XAD1U02TNRD40ROPS5,Sweden,false,Experiment037,Variant 2
AEJQM3KKZY5BS3N0CO0G,XAE4E2MCR9KBP91R68,Denmark,false,Experiment037,Variant 2
KPNIUU2KN8P4JHVUZJEH,XAG90AY21GYWAFJA0L,Finland,false,Experiment037,Control
PDEFYY60NBXV15KE6GC3,XAOQ2ADFB8KLFEPINR,Norway,false,Experiment037,Variant 2
5UGWF125GYQRSLF2A7CK,XAPRLQ8GFWUUTQM8VQ,Norway,false,Experiment037,Variant 1
NDXUJYFP19639YMO3NDA,XAQNNWK0O6E302HME0,Finland,false,Experiment037,Variant 1
U6TI4HKGU1OHLEHND0OT,XAUUNJWJ7F2I49KU55,Sweden,false,Experiment037,Variant 2
1HTYM5EE5FER4CYLQH5W,XAZCML3QT2FXU9XK6M,Norway,true,Experiment037,Variant 1
CXF832ILMF2U79XK2GX0,XB0XRJKXQGIU0GOD1N,Denmark,false,Experiment037,Variant 1
Q517LFVMIDWI63NDAGPV,XB3RH4KZTKDBEQZ6GB,Denmark,false,Experiment037,Variant 1
NFC4AMKQGO6J9RYB55DM,XB3UR4AO5ITP0Z4EFC,Sweden,false,Experiment037,Variant 1
7LJRVHJNSHCBSEJ26OFL,XB40DTE94XXJ6Q8OWK,Sweden,false,Experiment037,Variant 1
XJYF9B03QJCYVCJ24FKX,XB5LPCCXAYB1E3PMBD,Sweden,false,Experiment037,Variant 1
0U3B5C2M6DL0RS59WBNX,XB8UZ2OTZASQ5CZJNW,Sweden,false,Experiment037,Variant 1
3DSVB05SM1IJBJ5P3KL7,XBBLJVPLYYJN6Q8L9F,Denmark,false,Experiment037,Variant 1
9LCF7TJ8LL3VYB76FLUW,XBCMYMX6WNGJL0KJV5,Denmark,false,,
7TXRA5GVBIJTVWX5ZUAE,XBCROKB4V91L1D75UG,Norway,false,Experiment037,Variant 2
VZEWWP8CORFCLEZXAPCL,XBCXE970UWCG5X1VJ6,Denmark,false,Experiment037,Variant 1
616CDQGSYQL0J5UDZRE4,XBFTNZWMBLMEDQX37U,Sweden,false,Experiment037,Variant 1
AM5X5VTLS2NCOESCPNNW,XBFWW3SW16LJTYAN3Y,Denmark,true,Experiment037,Control
WMWN6QOG31VCAC95N8VV,XBGENKY3G4FLISCWM3,Denmark,true,Experiment037,Variant 1
56WO6YQ6BNFFCGHO2630,XBJLYZNL6RDNO7HOR7,Denmark,false,Experiment037,Control
F1DR5DCSA7191FR7229L,XBK55YIYG2XBXZ9SI8,Denmark,true,,
8F29AOMI9LIGMQEF0HA8,XBKUZR5TSAZ5QOHVUN,Sweden,false,,
U2ZTTT711C38KX59PQOV,XBKZKZQ3I4H3TNS9M7,Finland,true,Experiment037,Variant 2
BIG1ECP6NKLL0JN6MY62,XBN6VCDBHBGVMUIQ9E,Sweden,false,Experiment037,Variant 1
RIQEV2LC39YEEITD24B7,XBNRQ7GT1U1M1AJIMI,Sweden,false,Experiment037,Control
UBTW6H34R4ZXEKXALWYL,XBQXLKLMWQP92PTE64,Finland,false,Experiment037,Variant 2
R8RGYG2Y9CSGA63W3FRC,XBRRZ8GER5RZ8K7MER,Denmark,false,Experiment037,Variant 2
YF7NWTS4QFRMIPSYL5XK,XBTWXODJFY5CDWRGGK,Norway,false,Experiment037,Control
JKUOPBLUK9BWZ5MJZIKV,XBU4FVWHTQPN277H3A,Norway,false,Experiment037,Control
VTQ86V5IDH7UUBW47B1R,XBWCURF699T8MAHQ1N,Finland,false,Experiment037,Variant 2
BR2PITVX2F3TDU75ETWH,XC14PTBTUB8HLV3DFF,Sweden,false,Experiment037,Variant 1
XXIYWC5J8VNYO34NHH4C,XC3O61TK30B7KVHM4A,Sweden,false,,
HYWPD963KMDX66LU66I4,XCBEO8QGQI5AY7RAQN,Sweden,false,,
NFNPC2ACG43ND1CPD249,XCBWUTOV8EBVM5KKKM,Finland,false,Experiment037,Variant 1
5XVZMGJ5R1OQ6BSG3T85,XCGOY5PAK8I8JDUXW3,Sweden,false,Experiment037,Variant 1
RTK8B571TVXQ7FVRMPKT,XCKF821KPFRY87C91J,Denmark,false,Experiment037,Control
VP2A5WY3FMUMSQCN4UOX,XCKFD6VZDF7PLKLKI0,Sweden,false,Experiment032,Variant 1
ZGXY8ZE83YX3TC5HWP8Y,XCN20002EAF4IFMC7M,Finland,false,Experiment037,Variant 2
0TRSJ45TF6TIFXW8V8ER,XCNHQAUMDQ9TCI7TW0,Sweden,false,Experiment037,Variant 2
SB3PION5XIX2808CPC0P,XCR0UQXVYRYMMR3EMB,Sweden,false,Experiment037,Control
8XL2BI7WFXQVN73PB0RW,XCTNDRNIGPYXX8E2CF,Sweden,false,Experiment037,Variant 1
11F49JSF7HFYOVDIVRX8,XCUD0VTT46YYQE5WEW,Norway,false,Experiment037,Control
JEOOJJOLCLM4YZWE9RRH,XCVEQBN6OQB1P57T1H,Denmark,false,Experiment037,Variant 1
U82801F2VYEKSIIKYUVJ,XCWIMRY4BUKDZ79TAC,Finland,true,Experiment037,Variant 1
4Z7PX9EAUJHT83R1038S,XCYVNZDQYMDW3XNZAV,Sweden,false,Experiment037,Variant 2
DL7KPFVOL50XPCNI3NS0,XD3QJON7PUAUVTBHLO,Finland,false,Experiment037,Variant 2
H9C3194C74Y0F81WE8R9,XD7EF3AGOOVTQAGM8Z,Denmark,false,Experiment037,Control
AU047TWSSZ9O6C1QLJJ5,XDB19IJD4NJSA82DXW,Norway,false,Experiment037,Variant 2
ZGAE0DX9CHEBH5QUSPNE,XDGW9TKLKVH5NE6IQA,Norway,false,Experiment037,Variant 2
0AZE80R08RZYFILFEC8T,XDH7S0IAMMAWZD8MYE,Sweden,false,Experiment037,Variant 1
KJC0K9R8WJBR3E1IQXWD,XDJKIWGHUS39MS3OZR,Finland,false,Experiment037,Control
B28IY6HHNIV51SSUD4OK,XDK4UOSVDYT5MUGQ2D,Sweden,false,Experiment037,Control
AHH2ZZTG5RV25T4H9HIN,XDKFQU7AKPG71IPO9K,Sweden,false,,
56OVA7JDQCATPTEKXJPN,XDL3TZVF3HJ47V3STQ,Denmark,false,Experiment037,Control
JRPEDJ8YLH7AQQDHJYZP,XDLQIPGZVBFWYLLMRE,Norway,false,,
4STW03U8GVJWO37MDRW6,XDLXKHZ24YQNON8YWE,Finland,false,Experiment037,Variant 2
ZFUYDKKOJZZTDQEXCXJ9,XDMGWFZX7321CDHW7Q,Denmark,false,Experiment037,Variant 2
R6JTL5WU0PRFRCS6KCR1,XDOBV9XP7723VKPFJP,Sweden,false,,
1G6DH7J92D81VZFXDPGG,XDOJ3WEYCJXAXHJB1H,Denmark,true,Experiment037,Variant 2
KI4UF65IZ130AGZMXXNA,XDOO7K5UCMCLS62FLH,Denmark,false,Experiment037,Variant 2
NM8GI7AOBKIJYGG6VMHT,XDR61622523C5EASHW,Denmark,false,Experiment037,Control
ZADNR7AVPVP11VFYBGQ8,XDTDUHOIR9EYZS3QT0,Sweden,false,Experiment037,Variant 1
M50PZH1A44PA8KXIQ0D2,XDUYSO4NN7R1YI4I22,Sweden,false,Experiment032,Variant 2
KLEETOZ63XWIC9GVN2P7,XDZ10PR9U9EHE8LYNP,Finland,false,Experiment037,Variant 2
7G21GJUYGWMUTQ4AVAQQ,XE10B1SDTSIETII49A,Denmark,false,Experiment032,Variant 1
9376IA6GIP3RXN2SFEKG,XE53TUVWPQ1JMJ8B8Y,Denmark,false,Experiment037,Variant 2
AZVL82MBVEBC2QMWBY3G,XE9HVSC2YUWB9AZ5N3,Denmark,false,Experiment037,Variant 2
6LKM4MZ4VFTUJS8ZGHE9,XEGJF6XZEZL6YQ2OT2,Finland,false,Experiment037,Control
JDAL0O3AI405CV872NVO,XEI3R5X0CG4COB57MH,Sweden,true,Experiment037,Control
YJGDZOXLETOVY7ZAI0RA,XEIHA3IGOT7GE0C74W,Sweden,false,Experiment037,Variant 2
UO69H5TO8Y7N01GBDXAD,XENS4CAG6DVFROV7DS,Sweden,false,Experiment037,Variant 1
KKWSA4FOTU5KYP8J443S,XENSEOHKKQ2A3MPP9T,Denmark,false,,
KD8F4ZK4RVQCZ1KGLNQT,XEOQ0DMG8ADBMM61OF,Denmark,false,Experiment037,Variant 2
5S0VO47IY8D65822XFGF,XEOX17N0QU1VXBR2T2,Finland,false,Experiment037,Variant 1
W5C6A7OW7X8BN7AK6NHN,XESYFGW35LHCHOV43Y,Norway,false,Experiment037,Control
3JUCXZ514Q8TEA239TD9,XEV51Z7Z6E94E79NLS,Denmark,false,Experiment037,Control
FEHW5QN1SIASEFOYI235,XEV7ERX28KT862UTX7,Finland,false,Experiment037,Control
U705DUVE2T6TSOKEHFK7,XEWRZGCGTKPSZO6S5H,Sweden,false,Experiment037,Variant 2
FMGHHEK50B5AHGR72CLC,XEWU0MFMXCEBVEQ61K,Norway,false,,
SLGIJEULLE56YXE8GFKX,XEZEATPK2U5DI9LQLO,Denmark,true,Experiment032,Control
4Z3B25U0X7WNEIHG3LT2,XF06MT2LQ3QHS172PV,Norway,false,,
3K37A3KDI8H4QIROWWN8,XF1CSVFSISO51QC62H,Sweden,false,Experiment037,Variant 2
BYIY2VNKM6C95998ELS0,XF1P5KHB763L3A6T7B,Sweden,false,Experiment037,Control
XL8I11KTZ335EP8JB3IX,XF2Z9FCBMQR39NN3IH,Sweden,false,Experiment037,Variant 2
976EDTLN2FQP4UVM0GXT,XF3RV21YCS7VJBC70W,Finland,false,Experiment037,Control
BDBAR709ZKC19P8VP6M1,XF457O0ZTOAB19RCMP,Sweden,false,Experiment037,Variant 1
YQLGHXYU6JVS2CD4F1JL,XF4OK5J1X6FZFO8P6Y,Finland,false,Experiment037,Control
G625CTN1DOQX9HC3V6Y3,XF59J7VDMXCXMNW7HD,Norway,false,Experiment037,Variant 1
UF5LZWRI5EPAYYN34GTF,XF96NEXWYNXR4I2UE6,Sweden,false,Experiment037,Variant 2
D1KP7S7WYYMFITCPX9XR,XFJ4YE7378EGI5M8PJ,Norway,false,Experiment037,Variant 1
QXY61M35FS5UFBDSMEMU,XFJQW9SP3EPQ95G0BU,Finland,true,Experiment032,Variant 2
QKPRYZWP030C7A0F7552,XFL6XP0PQTC1WC2HBK,Denmark,false,Experiment037,Variant 2
IOJXHXPZ0DXS9JYRS9J6,XFS9T0OCFEUPCU8DA3,Sweden,false,Experiment037,Control
L375DWD5A7YHQP17O7T0,XFV00IGHSQQ55GK1RY,Denmark,false,Experiment037,Variant 2
QD4BP1102QDS54DWGR2U,XFY2ZFOUDX3EJGJLGA,Norway,true,Experiment037,Variant 2
Q68SOHVSCVS8K9GEJ9HC,XFY3HFTBG1Z85800PX,Sweden,false,Experiment037,Variant 2
WP9RIWRZZSA9J5QCL386,XFYMHNSQWFXZLRPS77,Denmark,true,Experiment037,Variant 1
WBMGKPQRGF9FBFS723SG,XFZW3NSIYL73Y6PXK0,Sweden,false,,
JHN46WYJEE8OX5IOAM78,XG0T8HYNUO14R4VNLM,Sweden,false,Experiment037,Variant 2
5YSGTBZJ35PUSOSA9OJB,XG4NFXGFIKIURUYMJH,Norway,false,Experiment037,Variant 2
IHFF2E8GTX6JVC3S16XE,XG5HI9X35VU7B0FM57,Denmark,false,Experiment037,Variant 2
B88GZPVZLX78411OT1S4,XG5UN2FUTT8NWSC8JZ,Finland,true,Experiment037,Control
OCSO8JN2ES41L9S3H46B,XG8C21VW4N2TABB2OT,Denmark,false,Experiment037,Variant 2
NIVH531O4CFLKXVOSH94,XG9T2SOO997SPUPOPS,Denmark,false,Experiment037,Variant 1
Q9KN09OH64IGMQ4TTK37,XGAB93IN0O9PQA4E74,Sweden,false,Experiment037,Variant 1
W630X5TVAJ6PHYRWJCOS,XGAT23I0J2CIO9WBXL,Sweden,false,Experiment037,Variant 2
I5HM7YKXD89B3FGMTEX7,XGCEVTO52X96YCWEH2,Denmark,false,Experiment037,Control
7SEQSGH63H8KOF7JW6L6,XGEVR7PJ4EOICFTU7K,Denmark,false,Experiment037,Variant 2
UCWNWLRZ6QSQILGBC9I1,XGF3OBCCP3HSWSIGQ4,Finland,false,Experiment037,Variant 1
GTRB3G6Y7SVDD9YJLZY7,XGFRGLGRIUXQ1KJE8V,Sweden,true,,
9HPPBYPC0OD46APIAXZT,XGHP6GSWB1A79LEILW,Denmark,false,Experiment037,Variant 1
HUHXWXMEOXKQHX0GX0CV,XGIIY1YHPHEXCKDSO2,Denmark,false,Experiment037,Variant 2
YU6392X9Z7WGSM0XAP0W,XGJ4KUOQKFR54ZIWP3,Denmark,false,Experiment037,Variant 1
7AUJRDUHY3SIVNP8AFY2,XGN9G7SALR4Y9EH8GH,Finland,false,Experiment037,Variant 1
I9P07SQXD9J9V8ZCZDG4,XGOWMPSK2O6WP09DYU,Norway,false,Experiment037,Variant 1
1DZPM9IHI0S7K6794J00,XGPE6DC69RENZE3173,Sweden,false,Experiment037,Control
6F02XNOJSOBBJS6Q1O9T,XGRENWK7Z11SJPWK0P,Denmark,false,Experiment037,Control
XGSEHYVBJRYPOGL5CAW8,XGSEFF25UMIKHRACII,Sweden,false,Experiment037,Control
0R4GSBN91C20C3RHJVXC,XGT2ZJPHA62ARUT7F5,Sweden,true,Experiment037,Variant 2
0WU7KCFNFM26QKB74PV8,XGX3MT6XFLK5TZD6Y6,Sweden,false,Experiment037,Control
4XW1X1P8IL7Y2R8RH4KH,XGXUJA23HR44HTPYDO,Sweden,false,Experiment037,Variant 2
1ERZ3SEOFLZ6DUG2KWNU,XGY5UK6ASGPXZ10T8A,Norway,false,Experiment037,Variant 2
6B7VG35GAL1ZAHAR550P,XGZ1ESJ2DJW1FYVXA1,Sweden,false,Experiment037,Variant 2
XQ4GQ1VOOYUB05UDSBZ7,XH2A17YE0GGHFU876S,Sweden,false,Experiment037,Variant 1
06WU28DSPYXVURB0KPYS,XH2KW9L4TZJ05GY71I,Denmark,true,Experiment037,Variant 2
OQS34F24GV2EQPTVEQ2E,XH30C75M6G0YPHRSYK,Denmark,false,Experiment037,Control
HSWK09TH9Z8CD21S1RNN,XH3533JO2JM9YGSO4G,Sweden,false,,
DEPSW172OZGUGOZBTNBP,XH4U61JHF4WNZJMJCA,Denmark,false,Experiment037,Control
3L0X3RNSVZG1E9RNWN5E,XH5XHM4LX4DKOWFDGU,Finland,false,Experiment037,Variant 2
MZRRE5NQ5YSR27O5RGBQ,XH6WYEBAANIA8IQ92R,Norway,false,Experiment037,Control
6M03MTT2CAMU0PK4EAPP,XH8LAFU1V6F6U60CX3,Sweden,false,Experiment037,Control
NRU63RC5BKB48226CALE,XHA4VK6ILW9J4K0RNS,Denmark,false,Experiment037,Control
QZFUSUEC6F71IW27KOHI,XHCRXXG4HIYJCQ7PSG,Denmark,false,Experiment037,Control
DZ0M76ZTHPE709DG9XOF,XHF3T2CU2G2BLO1NOD,Norway,false,Experiment037,Control
035GX2X3DESVGETRTA0O,XHFPKX9GV0HHRD9WNC,Sweden,false,Experiment037,Variant 1
ADZHJ23P6ISSGMFP544X,XHGBKP4X3OKFSOOPPL,Norway,true,Experiment037,Variant 1
ISCZHFEU0HVWYGN2QF5S,XHGLQA0BZ8M0SR6IT2,Sweden,false,Experiment032,Control
AM5MEQ6G46NQXK69I25U,XHJK65DNRKU5M4KQ0F,Norway,false,Experiment037,Variant 2
AF0MCQNSINAQGM4SO2WW,XHK3ASAUULL6BLR83O,Finland,true,Experiment032,Variant 1
J4F64LPNY0IQTEFMGKVX,XHKI0EZVYYRAEOGAKA,Norway,false,Experiment037,Variant 1
T7DWHJEJZPWQ1RK7OA6I,XHO3XQY6ELJCVU4WBY,Denmark,false,Experiment037,Control
F66H6ZDJBD9IFND08EXD,XHQPXBLRZDRX28DSXV,Finland,false,Experiment037,Variant 1
JJO2RCWONN4OA8JZODTQ,XHTVU7SMK29O8WJYUC,Finland,false,,
NVAPRV6RX46FQ7TDXKV0,XHUHVBZF4FZERDKGAN,Norway,false,Experiment037,Variant 2
